1;firefoxcomdesktop;1480963797269;click;index.html;container-objects;div;818;151
1;firefoxcomdesktop;1480963798056;click;index.html;container-objects;div;816;132
1;firefoxcomdesktop;1480963798908;click;index.html;container-objects;div;792;135
1;firefoxcomdesktop;1480963799107;click;index.html;container-objects;div;796;132
1;firefoxcomdesktop;1480963848516;click;index.html;container-objects;div;629;229
1;firefoxcomdesktop;1480963853425;click;index.html;container-objects;div;391;168
1;firefoxcomdesktop;1480963853658;click;index.html;container-objects;div;386;178
1;firefoxcomdesktop;1480963853896;click;index.html;container-objects;div;383;179
1;firefoxcomdesktop;1480963854064;click;index.html;container-objects;div;380;189
1;firefoxcomdesktop;1480963854611;click;index.html;container-objects;div;368;204
1;firefoxcomdesktop;1480963854444;click;index.html;container-objects;div;374;197
1;firefoxcomdesktop;1480963854776;click;index.html;container-objects;div;368;203
1;firefoxcomdesktop;1480963854277;click;index.html;container-objects;div;376;194
1;firefoxcomdesktop;1480963854978;click;index.html;container-objects;div;367;205
1;firefoxcomdesktop;1480963855167;click;index.html;container-objects;div;370;206
1;firefoxcomdesktop;1480963855359;click;index.html;container-objects;div;368;207
1;firefoxcomdesktop;1480963855528;click;index.html;container-objects;div;366;207
1;firefoxcomdesktop;1480963857219;click;index.html;presentation;li;67;165
1;firefoxcomdesktop;1480963861807;click;index.html;presentation;li;115;162
1;firefoxcomdesktop;1480963865155;click;index.html;item;a;101;168
1;firefoxcomdesktop;1480963893987;click;index.html;container-objects;div;826;266
1;firefoxcomdesktop;1480963895116;click;index.html;container-objects;div;831;207
1;firefoxcomdesktop;1480963895693;click;index.html;container-objects;div;830;217
1;firefoxcomdesktop;1480963895865;click;index.html;container-objects;div;828;220
1;firefoxcomdesktop;1480963896107;click;index.html;container-objects;div;835;220
1;firefoxcomdesktop;1480963896243;click;index.html;container-objects;div;836;219
1;firefoxcomdesktop;1480963907800;click;index.html;item;a;75;380
1;firefoxcomdesktop;1480963936202;click;index.html;container-objects;div;778;136
1;firefoxcomdesktop;1480963936665;click;index.html;container-objects;div;769;165
1;firefoxcomdesktop;1480963936857;click;index.html;container-objects;div;769;168
1;firefoxcomdesktop;1480963937069;click;index.html;container-objects;div;768;172
1;firefoxcomdesktop;1480963937268;click;index.html;container-objects;div;766;175
1;firefoxcomdesktop;1480963937454;click;index.html;container-objects;div;764;174
1;firefoxcomdesktop;1480963937657;click;index.html;container-objects;div;763;173
1;firefoxcomdesktop;1480963937856;click;index.html;container-objects;div;769;165
1;firefoxcomdesktop;1480963938072;click;index.html;container-objects;div;772;168
1;firefoxcomdesktop;1480963939314;click;index.html;item;a;75;386
1;firefoxcomdesktop;1480963906243;;index.html;container-objects;;;
